dates,posts,sentence_tokenize
"18,June,2004","

	 
      day 8 and i cheated. and it was bad food! i ordered stroganoff, lite noodles, but it was more like congealed beef stew over noodles? i only had a few egg noodels, like less than 1/4 cup, but the meat tasted real flour-y and i had a small slice of banana bread. 50-80 carbs for this bullshit meal, and i will probably get tummy cramps to boot. live and learn, should sprang for the t-bone!! 
     

    
","['\n\n\t \n      day 8 and i cheated.', 'and it was bad food!', 'i ordered stroganoff, lite noodles, but it was more like congealed beef stew over noodles?', 'i only had a few egg noodels, like less than 1/4 cup, but the meat tasted real flour-y and i had a small slice of banana bread.', '50-80 carbs for this bullshit meal, and i will probably get tummy cramps to boot.', 'live and learn, should sprang for the t-bone!', '!']"
"18,June,2004","

	 
      11 am and i havent eaten anything, nor did i take my meds, blood sugar is 165 this means meds are key, food, not so much. going to take meds and eat a big lunch now. ta! 
     

    
","['\n\n\t \n      11 am and i havent eaten anything, nor did i take my meds, blood sugar is 165 this means meds are key, food, not so much.', 'going to take meds and eat a big lunch now.', 'ta!']"
"18,June,2004","

	 
      rock on. took meds 14 hours ago, but did not eat after about 7:3 0or so. woke up feeling very light. 
     

    
","['\n\n\t \n      rock on.', 'took meds 14 hours ago, but did not eat after about 7:3 0or so.', 'woke up feeling very light.']"
"18,June,2004","

	 
       urllink palm store - factory outlet: palmoneï¿½ tungstenï¿½ t3 open box handheld  this is the one for me, 110$ discount for open box plus, join palm book club and get another 100 bucks off (but pay 10-15 bucks a month for one year) which is kinda like credit.... plus i get a free book once a month. so total out of pocket is 188$ for a kick ass palm, plus hardcase and 2 cradles.   i need 500$ for the phone and the palm. and i need it quick. 
     

    
","['\n\n\t \n       urllink palm store - factory outlet: palmoneï¿½ tungstenï¿½ t3 open box handheld  this is the one for me, 110$ discount for open box plus, join palm book club and get another 100 bucks off (but pay 10-15 bucks a month for one year) which is kinda like credit.... plus i get a free book once a month.', 'so total out of pocket is 188$ for a kick ass palm, plus hardcase and 2 cradles.', 'i need 500$ for the phone and the palm.', 'and i need it quick.']"
"18,June,2004","

	 
       urllink sanyo - dual-band tri-mode pcs cell phone w/camera (sprint) - blue - pm8200kitu  i think i'm going to go with this one, i'll go to best buy and see.   but i also need to pay off the last ticket, pay off ian's camping trip, and get myself to the bodyartexpo where i might like to spend a little money dammit. 
     

    
","[""\n\n\t \n       urllink sanyo - dual-band tri-mode pcs cell phone w/camera (sprint) - blue - pm8200kitu  i think i'm going to go with this one, i'll go to best buy and see."", ""but i also need to pay off the last ticket, pay off ian's camping trip, and get myself to the bodyartexpo where i might like to spend a little money dammit.""]"
"18,June,2004","

	 
       urllink this is the baby i want   but its a shell out of 279 plus tax which i can ill afford and weight 2 months for the 150 back.   
     

    
",['\n\n\t \n       urllink this is the baby i want   but its a shell out of 279 plus tax which i can ill afford and weight 2 months for the 150 back.']
"18,June,2004","

	 
      well of course the blogging honeymoon is over.   also i need to get a new domain, got paid today, will do this weekend. create several blog in blogs, with carb and blood counters. yahoootie!  been up and down and losing no weight with this puppy, really just trying to keep blood down. i feel its a good investment, because i will be living like this when i lose the weight. my only concern is the low carb mania. when it ends, will ben and jerry's still have low carb ice cream? miltons low carb bread? hay yi yi. i hope so, or life will be dismal indeed. diet cherry coke will save this summer for me. i feel a little  tingly and week. didnt have dinner until about ten last night. stirfry, veggies and chicken and diet soda and a glipizid. i hadnt had any meds since noon and i think my blood was high before dinner because at midnight it was 121. not horrible but would rather it was down to under 100. oh well.. im still in a good place. viva la raza!
     

    
","['\n\n\t \n      well of course the blogging honeymoon is over.', 'also i need to get a new domain, got paid today, will do this weekend.', 'create several blog in blogs, with carb and blood counters.', 'yahoootie!', 'been up and down and losing no weight with this puppy, really just trying to keep blood down.', 'i feel its a good investment, because i will be living like this when i lose the weight.', 'my only concern is the low carb mania.', ""when it ends, will ben and jerry's still have low carb ice cream?"", 'miltons low carb bread?', 'hay yi yi.', 'i hope so, or life will be dismal indeed.', 'diet cherry coke will save this summer for me.', 'i feel a little  tingly and week.', 'didnt have dinner until about ten last night.', 'stirfry, veggies and chicken and diet soda and a glipizid.', 'i hadnt had any meds since noon and i think my blood was high before dinner because at midnight it was 121. not horrible but would rather it was down to under 100. oh well.. im still in a good place.', 'viva la raza!']"
"18,June,2004","

	 
      big oops to that. chicken soup and kale soup last night, but i also had a peach and some rasberries with a little cream and cereal. boo hoo.  and im still sick, now the infection is in my chest. 
     

    
","['\n\n\t \n      big oops to that.', 'chicken soup and kale soup last night, but i also had a peach and some rasberries with a little cream and cereal.', 'boo hoo.', 'and im still sick, now the infection is in my chest.']"
"18,June,2004","

	 
      aft breakfast blood 80!!! all hale the kale soup. life saving 
     

    
","['\n\n\t \n      aft breakfast blood 80!!!', 'all hale the kale soup.', 'life saving']"
"18,June,2004","

	 
      i think i am going to go for it. this palm has built in camera (1.2 megapixel) and bluetooth and an expansion slot. so i am excited, i have been eyballing this one for a while.   okay wait. poopy, its a 71, discontinued, processor less than half the speed of the 72. fuggit. the 72 is 299... im just going to wait for an open box for it. oh blah.    
     

    
","['\n\n\t \n      i think i am going to go for it.', 'this palm has built in camera (1.2 megapixel) and bluetooth and an expansion slot.', 'so i am excited, i have been eyballing this one for a while.', 'okay wait.', 'poopy, its a 71, discontinued, processor less than half the speed of the 72. fuggit.', 'the 72 is 299... im just going to wait for an open box for it.', 'oh blah.']"
"18,June,2004","

	 
      okay, but im wierded out.  i waited to take my meds until midnight last night, but i fell asleep before taking them. so what gives? but the times i purposfully didnt take them thinking, something is wierd about this.. my sugars shot up?  i had 2 bowls of kale soup for dinner. maybe kale and garbanzo beans is a sugar inhibitor? whats the dillio?   pre dinner yesgterday 104, morning bl0od yesterday 81 (took meds at midnight) after dinner blood monday, 116 pre dinner 108, pre lunch 94, morning blood monday 76!! after dinner blood sunday 98, pre dinner 84, morning bllod sunday 108, bedtime blood sat 89, after dinner blood sat (after 2 peices of 11 carb each bread and some cereal with peaches, within one hour) 155.   and so it goes. sat i slept all night... sunday night i was up till 4am, monday night i woke up at 1 and was up till 3:30 am.. same as tuesday... finally last night i got a full nights sleep.     i'm just so confused about these fluctuations.  
     

    
","['\n\n\t \n      okay, but im wierded out.', 'i waited to take my meds until midnight last night, but i fell asleep before taking them.', 'so what gives?', 'but the times i purposfully didnt take them thinking, something is wierd about this.. my sugars shot up?', 'i had 2 bowls of kale soup for dinner.', 'maybe kale and garbanzo beans is a sugar inhibitor?', 'whats the dillio?', 'pre dinner yesgterday 104, morning bl0od yesterday 81 (took meds at midnight) after dinner blood monday, 116 pre dinner 108, pre lunch 94, morning blood monday 76!!', 'after dinner blood sunday 98, pre dinner 84, morning bllod sunday 108, bedtime blood sat 89, after dinner blood sat (after 2 peices of 11 carb each bread and some cereal with peaches, within one hour) 155.   and so it goes.', 'sat i slept all night... sunday night i was up till 4am, monday night i woke up at 1 and was up till 3:30 am.. same as tuesday... finally last night i got a full nights sleep.', ""i'm just so confused about these fluctuations.""]"
"18,June,2004","

	 
      less than 2 hours later, my sugar is up 20 fucking points to 93, and i have not eaten anything, nor did i go back to sleep. life sucks. 
     

    
","['\n\n\t \n      less than 2 hours later, my sugar is up 20 fucking points to 93, and i have not eaten anything, nor did i go back to sleep.', 'life sucks.']"
"18,June,2004","

	 
      last night i had two chicken sausages (with fontina garlic and spinach, yum) and a small salad and  glipizid, and about ano hour later, 2 klondike 5 carb icecream ba i was going to take the glucophage at midnightish, but i fell asleep. my blood before dinner was 84, before lunch ws 68 and now i am afraid to take the glucophage again, i dont want it to raise.. i dont kno wif the glucophage is raising it and i dont know if the glucophage is regulating my estrogen yet. its about one month since my last period, and i've been weepy lately so i could be due again but quien sabes  que?  i am going to take a glipizid with breakfast.. try not to go back to sleep right now..i feel better this morning, plus i feel ""light"", but my throat hurts a bit. 
     

    
","['\n\n\t \n      last night i had two chicken sausages (with fontina garlic and spinach, yum) and a small salad and  glipizid, and about ano hour later, 2 klondike 5 carb icecream ba i was going to take the glucophage at midnightish, but i fell asleep.', 'my blood before dinner was 84, before lunch ws 68 and now i am afraid to take the glucophage again, i dont want it to raise.. i dont kno wif the glucophage is raising it and i dont know if the glucophage is regulating my estrogen yet.', ""its about one month since my last period, and i've been weepy lately so i could be due again but quien sabes  que?"", 'i am going to take a glipizid with breakfast.. try not to go back to sleep right now..i feel better this morning, plus i feel ""light"", but my throat hurts a bit.']"
"18,June,2004","

	 
      but i feel like utter shit today. i must be catching something. i had a free lance job to do today, but put it off until monday i guess.. too much to do tomorrow. going to bed now.. bloods were good all day.. soups agree with me, kale soup for 2 days, good blood, chicken soup for 2 days, good blood.
     

    
","['\n\n\t \n      but i feel like utter shit today.', 'i must be catching something.', 'i had a free lance job to do today, but put it off until monday i guess.. too much to do tomorrow.', 'going to bed now.. bloods were good all day.. soups agree with me, kale soup for 2 days, good blood, chicken soup for 2 days, good blood.']"
"18,June,2004","

	 
      kale soup for dinner, and no meds..  at 10 #0 my blood was 119, so took glipizid, and another bowl of soup. the pain in my shoulder woke me at 1:30, took glucophage, another bowl of soup, and couldnt fall back asleep until 4 am.. i hope this isnt theproper puzzle peice, i am tired. 
     

    
","['\n\n\t \n      kale soup for dinner, and no meds..  at 10 #0 my blood was 119, so took glipizid, and another bowl of soup.', 'the pain in my shoulder woke me at 1:30, took glucophage, another bowl of soup, and couldnt fall back asleep until 4 am.. i hope this isnt theproper puzzle peice, i am tired.']"
"18,June,2004","

	 
      and thats because i didn't wake up until 9. i guess i'm going to have to early to bed, early to rise!
     

    
","[""\n\n\t \n      and thats because i didn't wake up until 9. i guess i'm going to have to early to bed, early to rise!""]"
