dates,posts,sentence_tokenize
"05,October,2003","


     

      dan owns a timeshare on a plane; a plane!  man, i really need to learn to save my money.

     

    
","['\n\n\n     \n\n      dan owns a timeshare on a plane; a plane!', 'man, i really need to learn to save my money.']"
"17,October,2003","


     

      endurance races in gran turismo 3 are a bitch!  the easiest one, im my opinion, is the roadster race.  all of the cars are stock roadsters, so it's fairly easy to get a useable car from the start.  i used a mazda ls with super-slick (aka high-endurance) tires.  it took over 70 minutes to complete 40 laps, but i demolished the competition!  i lapped everyone and almost double lapped the slowest car.  there are four possible cars you can receive after winning this race (f688/s f1, mazda miata, mazda miata 1.8 rs or mazda miata rs) and of course i got the worst one (the plain miata).  sigh.

     

    
","['\n\n\n     \n\n      endurance races in gran turismo 3 are a bitch!', 'the easiest one, im my opinion, is the roadster race.', ""all of the cars are stock roadsters, so it's fairly easy to get a useable car from the start."", 'i used a mazda ls with super-slick (aka high-endurance) tires.', 'it took over 70 minutes to complete 40 laps, but i demolished the competition!', 'i lapped everyone and almost double lapped the slowest car.', 'there are four possible cars you can receive after winning this race (f688/s f1, mazda miata, mazda miata 1.8 rs or mazda miata rs) and of course i got the worst one (the plain miata).', 'sigh.']"
"16,October,2003","


     

       urllink max payne 2: the fall of max payne review for pc at gamespot .  jeff and i were going to split the cost of a copy, but then he realized his computer couldn't handle it.  looks like i'm flying solo!

     

    
","['\n\n\n     \n\n       urllink max payne 2: the fall of max payne review for pc at gamespot .', ""jeff and i were going to split the cost of a copy, but then he realized his computer couldn't handle it."", ""looks like i'm flying solo!""]"
"16,October,2003","


     

      the combined score for my flag football team thus far is 9-184 (0-42, 0-28, 7-35, 0-51 and 2-28).  pathetic!

     

    
","['\n\n\n     \n\n      the combined score for my flag football team thus far is 9-184 (0-42, 0-28, 7-35, 0-51 and 2-28).', 'pathetic!']"
"15,October,2003","


     

       urllink temple of vtec rumors and news - honda hsc concept foreshadows '05 nsx .  comments later.  

update:  it looks like this is definitely going to be the prototype for the next nsx.  it's a shame that honda is probably going to keep hp in the sub 400 range, and probably closer to 300 hp.  it coulda been a monster.

     

    
","[""\n\n\n     \n\n       urllink temple of vtec rumors and news - honda hsc concept foreshadows '05 nsx ."", 'comments later.', 'update:  it looks like this is definitely going to be the prototype for the next nsx.', ""it's a shame that honda is probably going to keep hp in the sub 400 range, and probably closer to 300 hp."", 'it coulda been a monster.']"
"13,October,2003","


     

       urllink new edition announcements .   comments later.  

update:   that is a link to a new model of miata.  a lot of people get into car racing through miatas, so i'm keeping an eye on new model developments.  i can't really fit into one, so it won't affect me.

     

    
","['\n\n\n     \n\n       urllink new edition announcements .', 'comments later.', 'update:   that is a link to a new model of miata.', ""a lot of people get into car racing through miatas, so i'm keeping an eye on new model developments."", ""i can't really fit into one, so it won't affect me.""]"
"13,October,2003","


     

      another night, another crazy dream though i can only rememeber a few details from this one.  basically, i was a spy and my boss was the developer lead for my team.  my first task was to assemble a disguise that would let me infiltrate the ranks of my target.  it required some sort of black cape, weird black boots, a wig and makeup to look like an old woman and four old, silver coins.  i started to assemble this disguise and eventually realized it would not work and came up with a different one.  i had on tight black pants, black dress shoes, a beige collared sweater (sort of like this  urllink one  but with a collar) with the collar up.  

now that i had my disguise (if you can even consider that a disguise), i had to infiltrate the target location.  from my surroundings, the locale was possibly the city of new york, but checking my maps showed st. petersburg.  so, yes, i was infiltrating a russian installation.  from here, the rest of the dream is very fuzzy.  i do remember getting onto an elevator and having a woman roll her eyes viciously.  

i do remember some of the emotions that i felt.  when i was performing the first task, i knew that i was taking shortcuts and that my boss would be upset if he found out.  i believe the same thing happened when i was actually on my way to the base.  i was using some sort of device to track my location (probably a  urllink windows mobile  powered device, naturally) and that was against the rules of engagement.

     

    
","['\n\n\n     \n\n      another night, another crazy dream though i can only rememeber a few details from this one.', 'basically, i was a spy and my boss was the developer lead for my team.', 'my first task was to assemble a disguise that would let me infiltrate the ranks of my target.', 'it required some sort of black cape, weird black boots, a wig and makeup to look like an old woman and four old, silver coins.', 'i started to assemble this disguise and eventually realized it would not work and came up with a different one.', 'i had on tight black pants, black dress shoes, a beige collared sweater (sort of like this  urllink one  but with a collar) with the collar up.', 'now that i had my disguise (if you can even consider that a disguise), i had to infiltrate the target location.', 'from my surroundings, the locale was possibly the city of new york, but checking my maps showed st. petersburg.', 'so, yes, i was infiltrating a russian installation.', 'from here, the rest of the dream is very fuzzy.', 'i do remember getting onto an elevator and having a woman roll her eyes viciously.', 'i do remember some of the emotions that i felt.', 'when i was performing the first task, i knew that i was taking shortcuts and that my boss would be upset if he found out.', 'i believe the same thing happened when i was actually on my way to the base.', 'i was using some sort of device to track my location (probably a  urllink windows mobile  powered device, naturally) and that was against the rules of engagement.']"
"13,October,2003","


     

      so in the past two weeks of flag football, my team has lost 58-0 and 28-2.  last week, my qb didn't remember how to hand off the ball and i plowed into him.  the starting qb and the starting rb, plowing directly into each other.  too bad i was the taller of the two as my nose connected to his forehead.   the blood started flowing immediately.  this week, i jammed my middle finger on my right hand before the game started.   that wouldn't have been that bad but i was starting qb!  i couldn't feather out my floating passes like i wanted to and the team can't catch bullet passes.   i gave up five interceptions, i believe.

     

    
","[""\n\n\n     \n\n      so in the past two weeks of flag football, my team has lost 58-0 and 28-2.  last week, my qb didn't remember how to hand off the ball and i plowed into him."", 'the starting qb and the starting rb, plowing directly into each other.', 'too bad i was the taller of the two as my nose connected to his forehead.', 'the blood started flowing immediately.', 'this week, i jammed my middle finger on my right hand before the game started.', ""that wouldn't have been that bad but i was starting qb!"", ""i couldn't feather out my floating passes like i wanted to and the team can't catch bullet passes."", 'i gave up five interceptions, i believe.']"
"13,October,2003","


     

      i just realized that i have never attended class drunk.   oh well, there is always grad school!

     

    
","['\n\n\n     \n\n      i just realized that i have never attended class drunk.', 'oh well, there is always grad school!']"
"13,October,2003","


     

      about a week ago, i sent out an email to just about everyone in my address book that didn't live in washington.  the email outlined my new contact info for both home and work and that's about it.  well, some people didn't seem to appreciate this information:



 

from lwashnoc@yahoo.com 

date: mon, 6 oct 2003 18:04:05 -0700 (pdt) 

from: laura washnock-dipietro   

to: mbibik at umich dot edu  



mike,  

 

i want you to stay completely out of my life, that is, after all, why i 

broke up with you.  this means that i do not want to hear from you and i 

do not want you contacting, in any way, my friends and family.  trust me, 

they do not want to hear from you either.  i did not email you earlier 

because i did not want to talk to you.  i don't care about your new 

address and phone number.  i don't care about your new job.  in short, i 

don't care about what you are doing with your life.  i also do not care 

for you to know what is going on in my life.  

 

if you are looking for closure, here it is.  i broke up with you because 

you made me miserable.  you were emotionally abusive and controlling.  

you put me down and made me feel stupid for being myself.  when i broke 

up with you, i was too afraid of you to be this direct.  i am not anymore 

and i am sick of you trying to weasel your way back into my life.  leave 

my friends alone.  leave my family alone.  leave me alone.  

 

laura 

 



seeing as how a regular reply might not be appreciated either and i always need to get the last word in, here is my open letter of reply:



 

laura,  



first off, relax.  we have not talked since the beginning of this  

year.  i sent two emails over that period of time inquiring about your  

well-being.  i love how that is considered me trying to weasel my way  

back into your life!  i send an email to everyone in my address book about  

my new contact info and this is the reply that i get?  that is just a bit  

dramatic!  



twice you mentioned leaving your family and friends alone.  i can only  

assume that you brought this up because they received the same contact  

info email as you did.  had i known that would upset them so much, i  

definitely would have reconsidered sending it to them!  sarcasm aside, i  

will not trust you when you say they don't want to hear from me.  a few of  

your friends didn't like me while we were together and i'm sure a few more  

switched sides when you broke up with me.  i do know that certain people,  

including at least one sibling of yours, think differently.  you may have  

requested that they all shun me but that cannot affect their true  

feelings.  who is being the controlling one now?  it's a shame that you  

cannot trust them to make their own decisions.  



i made you feel stupid?  i'm sorry; i must have acted as a mirror of some  

sort, allowing you to see yourself for who you truly are.  it does not take  

much for someone whose only intellectual hobby is to watch vh1 for hours  

on end to think of themselves as being stupid.  try reading a book.   

better yet, try challenging yourself!  outside of your required courses,  

did you take anything difficult in college?  i know you didn't make it  

into the honors program, but there are some difficult classes offered to  

the rest of the school as well.  



so, you broke up with me so that i would stay completely out of your life?   

is that how it works?  why is it that so many other people have the ability  

to break up and at least be cordial?  actually, if i remember correctly,  

you have no contact whatsoever with any of your exes.  why is that?  do you  

understand how to forgive people?  are your emotional abilities so  

black-and-white that once you break up with someone, all emotion toward  

them must turn to hate?  do you even understand how to separate the  

concepts of friend and significant other?  hopefully you will learn with  

alex.  hey, he was one of my good friends back in elementary school.  he was  

probably one of the main reasons why we broke up and still i do not hate  

him.  forgive and forget.  



here is my take on the situation as a whole.  you met alex while we were  

together and while our relationship was having problems.  having a small  

shred of morality, you knew that you couldn't cheat so you decided to  

break up with me to be with him.  though we did have problems, there was  

still some good in the relationship.  while you were with alex, you had to  

channel that emotional energy somewhere.  the easiest emotion to channel  

into is hate, so there it went!  it is much easier to hate someone with  

support from people you are close to so you slandered me enough to gain  

this support.  when you saw my latest email, you felt a slight twinge of  

interest but you had to kill it.  instead of forgiving and forgetting, you  

redirected that twinge into the anger spewed forth in your email.  for that  

emotional outburst, i applaud you.  



even if i am completely wrong, know that you have now proved yourself as  

the paragon of emotional puerility you were destined to become.  



m.

 

     

    
","[""\n\n\n     \n\n      about a week ago, i sent out an email to just about everyone in my address book that didn't live in washington."", ""the email outlined my new contact info for both home and work and that's about it."", ""well, some people didn't seem to appreciate this information:\n\n\n\n \n\nfrom lwashnoc@yahoo.com \n\ndate: mon, 6 oct 2003 18:04:05 -0700 (pdt) \n\nfrom: laura washnock-dipietro   \n\nto: mbibik at umich dot edu  \n\n\n\nmike,  \n\n \n\ni want you to stay completely out of my life, that is, after all, why i \n\nbroke up with you."", 'this means that i do not want to hear from you and i \n\ndo not want you contacting, in any way, my friends and family.', 'trust me, \n\nthey do not want to hear from you either.', 'i did not email you earlier \n\nbecause i did not want to talk to you.', ""i don't care about your new \n\naddress and phone number."", ""i don't care about your new job."", ""in short, i \n\ndon't care about what you are doing with your life."", 'i also do not care \n\nfor you to know what is going on in my life.', 'if you are looking for closure, here it is.', 'i broke up with you because \n\nyou made me miserable.', 'you were emotionally abusive and controlling.', 'you put me down and made me feel stupid for being myself.', 'when i broke \n\nup with you, i was too afraid of you to be this direct.', 'i am not anymore \n\nand i am sick of you trying to weasel your way back into my life.', 'leave \n\nmy friends alone.', 'leave my family alone.', 'leave me alone.', 'laura \n\n \n\n\n\nseeing as how a regular reply might not be appreciated either and i always need to get the last word in, here is my open letter of reply:\n\n\n\n \n\nlaura,  \n\n\n\nfirst off, relax.', 'we have not talked since the beginning of this  \n\nyear.', 'i sent two emails over that period of time inquiring about your  \n\nwell-being.', 'i love how that is considered me trying to weasel my way  \n\nback into your life!', 'i send an email to everyone in my address book about  \n\nmy new contact info and this is the reply that i get?', 'that is just a bit  \n\ndramatic!', 'twice you mentioned leaving your family and friends alone.', 'i can only  \n\nassume that you brought this up because they received the same contact  \n\ninfo email as you did.', 'had i known that would upset them so much, i  \n\ndefinitely would have reconsidered sending it to them!', ""sarcasm aside, i  \n\nwill not trust you when you say they don't want to hear from me."", ""a few of  \n\nyour friends didn't like me while we were together and i'm sure a few more  \n\nswitched sides when you broke up with me."", 'i do know that certain people,  \n\nincluding at least one sibling of yours, think differently.', 'you may have  \n\nrequested that they all shun me but that cannot affect their true  \n\nfeelings.', 'who is being the controlling one now?', ""it's a shame that you  \n\ncannot trust them to make their own decisions."", 'i made you feel stupid?', ""i'm sorry; i must have acted as a mirror of some  \n\nsort, allowing you to see yourself for who you truly are."", 'it does not take  \n\nmuch for someone whose only intellectual hobby is to watch vh1 for hours  \n\non end to think of themselves as being stupid.', 'try reading a book.', 'better yet, try challenging yourself!', 'outside of your required courses,  \n\ndid you take anything difficult in college?', ""i know you didn't make it  \n\ninto the honors program, but there are some difficult classes offered to  \n\nthe rest of the school as well."", 'so, you broke up with me so that i would stay completely out of your life?', 'is that how it works?', 'why is it that so many other people have the ability  \n\nto break up and at least be cordial?', 'actually, if i remember correctly,  \n\nyou have no contact whatsoever with any of your exes.', 'why is that?', 'do you  \n\nunderstand how to forgive people?', 'are your emotional abilities so  \n\nblack-and-white that once you break up with someone, all emotion toward  \n\nthem must turn to hate?', 'do you even understand how to separate the  \n\nconcepts of friend and significant other?', 'hopefully you will learn with  \n\nalex.', 'hey, he was one of my good friends back in elementary school.', 'he was  \n\nprobably one of the main reasons why we broke up and still i do not hate  \n\nhim.', 'forgive and forget.', 'here is my take on the situation as a whole.', 'you met alex while we were  \n\ntogether and while our relationship was having problems.', ""having a small  \n\nshred of morality, you knew that you couldn't cheat so you decided to  \n\nbreak up with me to be with him."", 'though we did have problems, there was  \n\nstill some good in the relationship.', 'while you were with alex, you had to  \n\nchannel that emotional energy somewhere.', 'the easiest emotion to channel  \n\ninto is hate, so there it went!', 'it is much easier to hate someone with  \n\nsupport from people you are close to so you slandered me enough to gain  \n\nthis support.', 'when you saw my latest email, you felt a slight twinge of  \n\ninterest but you had to kill it.', 'instead of forgiving and forgetting, you  \n\nredirected that twinge into the anger spewed forth in your email.', 'for that  \n\nemotional outburst, i applaud you.', 'even if i am completely wrong, know that you have now proved yourself as  \n\nthe paragon of emotional puerility you were destined to become.', 'm.']"
"24,October,2003","


     

      my apartment complex is comprised of four seperate buildings that share a single underground parking garage.  when russell and i moved in, we took two of the last parking spots available.  they were over by building b while we lived in building a but it is just a short 30 meter walk across the garage.  last night after working out, i followed another car into the garage.  they parked over by building a while i parked by building b.  we crossed paths as we went to the opposing building.  i didn't think anything of it, but she called out to me just as i was about to enter the building.  we traded contact info and decided that we should trade parking spots.  she was quite attractive as well; maybe that is why i didn't say anything in the first place.

     

    
","['\n\n\n     \n\n      my apartment complex is comprised of four seperate buildings that share a single underground parking garage.', 'when russell and i moved in, we took two of the last parking spots available.', 'they were over by building b while we lived in building a but it is just a short 30 meter walk across the garage.', 'last night after working out, i followed another car into the garage.', 'they parked over by building a while i parked by building b.  we crossed paths as we went to the opposing building.', ""i didn't think anything of it, but she called out to me just as i was about to enter the building."", 'we traded contact info and decided that we should trade parking spots.', ""she was quite attractive as well; maybe that is why i didn't say anything in the first place.""]"
"21,October,2003","


     

      i no longer like investing.  msft posts improved earnings and profits, beats the street estimate by a cent and our stock goes down $2 the next day.  sigh.

     

    
","['\n\n\n     \n\n      i no longer like investing.', 'msft posts improved earnings and profits, beats the street estimate by a cent and our stock goes down $2 the next day.', 'sigh.']"
"21,October,2003","


     

      hmm, factoring in employer contribution, my 401k currently has a return of 57.02% and my stock currently has a return of 32.03%.   i like investing!

     

    
","['\n\n\n     \n\n      hmm, factoring in employer contribution, my 401k currently has a return of 57.02% and my stock currently has a return of 32.03%.', 'i like investing!']"
"20,October,2003","


     

      as of today,  urllink windows mobile  powered  urllink smartphones  are available in the us!   urllink at&t wireless  is carrying the  urllink motorola mpx200 .  this is a monumental leap forward for my department.  we have been working on the smartphone platform for years and we are now in the us market!  the at&t site is selling the phone for $299, but until 10/28/2003,  urllink amazon  has the  urllink phone for $149.99  (after $150 mail-in rebate).  

it is difficult to explain just how powerful these phones are in words.  first off, it's a great phone.  reception is rarely an issue, audio quality is fantastic and all the features of a regular phone are there.  combine that with a full-fledged pim (calendar, contacts, tasks, email), mp3 and video player, internet explorer, msn messenger, and more!  an additional feature that not many people know about is you can use most of these phones as a wireless modem as well!  anywhere you go with your laptop, just connect your phone with the provided usb cable and now you are on the internet!  

the longer i am in this department, the more i love the products.

     

    
","['\n\n\n     \n\n      as of today,  urllink windows mobile  powered  urllink smartphones  are available in the us!', 'urllink at&t wireless  is carrying the  urllink motorola mpx200 .', 'this is a monumental leap forward for my department.', 'we have been working on the smartphone platform for years and we are now in the us market!', 'the at&t site is selling the phone for $299, but until 10/28/2003,  urllink amazon  has the  urllink phone for $149.99  (after $150 mail-in rebate).', 'it is difficult to explain just how powerful these phones are in words.', ""first off, it's a great phone."", 'reception is rarely an issue, audio quality is fantastic and all the features of a regular phone are there.', 'combine that with a full-fledged pim (calendar, contacts, tasks, email), mp3 and video player, internet explorer, msn messenger, and more!', 'an additional feature that not many people know about is you can use most of these phones as a wireless modem as well!', 'anywhere you go with your laptop, just connect your phone with the provided usb cable and now you are on the internet!', 'the longer i am in this department, the more i love the products.']"
"20,October,2003","


     

       urllink bbc top gear : ""i'm told that on a track, any track, the [focus] rs is faster than a subaru impreza. better looking too, but that's not hard.""  haha, i'm starting to agree with all the reports about the looks of the impreza.  sorry, jeff and joe, it really doesn't look all that hot.  then again, i almost bought  urllink this  and even i know it looks like crap.

     

    
","['\n\n\n     \n\n       urllink bbc top gear : ""i\'m told that on a track, any track, the [focus] rs is faster than a subaru impreza.', 'better looking too, but that\'s not hard.""', ""haha, i'm starting to agree with all the reports about the looks of the impreza."", ""sorry, jeff and joe, it really doesn't look all that hot."", 'then again, i almost bought  urllink this  and even i know it looks like crap.']"
"19,October,2003","


     

      my god, look at the travel on this  urllink suspension !  the wheels have to be a good 8-10 inches away from their default height.  the expansion pressure on those shocks must be enormous.

     

    
","['\n\n\n     \n\n      my god, look at the travel on this  urllink suspension !', 'the wheels have to be a good 8-10 inches away from their default height.', 'the expansion pressure on those shocks must be enormous.']"
"19,October,2003","


     

       urllink seems   urllink like   urllink fall  in  urllink seattle  (taken from my balcony).

     

    
",['\n\n\n     \n\n       urllink seems   urllink like   urllink fall  in  urllink seattle  (taken from my balcony).']
"19,October,2003","


     

      oh, yesterday's flag football game?  we lost, 52-7.

     

    
","[""\n\n\n     \n\n      oh, yesterday's flag football game?"", 'we lost, 52-7.']"
"19,October,2003","


     

      so last night was the  urllink big go-karting event  at  urllink champs karting .  racers:  katherine, russ, jeff, jeff's sister, jeff's sister's boyfriend, lee, mark, andy, kevin, joel, dennis, rob and another jeff.  it's a shame that champs online results system is broken because then i could give actual speed numbers.  at champs, each race is 18 laps and because of the staggered start, the winner is whomever has the fastest single lap.  i raced with katherine, mark and lee.  mark set the fastest lap of the night (for our group) with a 20.00 flat.  lee was second with a very close 20.03 and i was third with 20.30.  

the track was fairly small but i didn't fully figure it out until about half way through.  as you can see on  urllink this map , there are a few hairpin turns.  the worst was turn 3.  no matter what i did, i couldn't seem to get enough exit velocity.  if it was a real car, i would have changed the gear ratios for faster low-end acceleration.  i figured out how to gain some serious velocity through turns 1 and 2, but 3 was my down fall.  i'm sure another go at it and i would improve by at least .3 seconds a lap.  

overall, i think everyone had a good time.  jeff and crew had to leave early since they had just gotten in from across the country that morning.  his sister honestly looked like she pulled two all nighters.  you know that glazed, watery look?  she had a textbook case.  jeff will probably drag me back there, no worries.  

afterward, katherine, russ, lee and i went to belltown billiards.  we were supposed to meet up with lee's friend craig, but he never showed.  everytime i go to the bar, i can never think of a cool mixed drink to order.  i need to work on a list.

     

    
","['\n\n\n     \n\n      so last night was the  urllink big go-karting event  at  urllink champs karting .', ""racers:  katherine, russ, jeff, jeff's sister, jeff's sister's boyfriend, lee, mark, andy, kevin, joel, dennis, rob and another jeff."", ""it's a shame that champs online results system is broken because then i could give actual speed numbers."", 'at champs, each race is 18 laps and because of the staggered start, the winner is whomever has the fastest single lap.', 'i raced with katherine, mark and lee.', 'mark set the fastest lap of the night (for our group) with a 20.00 flat.', ""lee was second with a very close 20.03 and i was third with 20.30.  \n\nthe track was fairly small but i didn't fully figure it out until about half way through."", 'as you can see on  urllink this map , there are a few hairpin turns.', ""the worst was turn 3.  no matter what i did, i couldn't seem to get enough exit velocity."", 'if it was a real car, i would have changed the gear ratios for faster low-end acceleration.', 'i figured out how to gain some serious velocity through turns 1 and 2, but 3 was my down fall.', ""i'm sure another go at it and i would improve by at least .3 seconds a lap."", 'overall, i think everyone had a good time.', 'jeff and crew had to leave early since they had just gotten in from across the country that morning.', 'his sister honestly looked like she pulled two all nighters.', 'you know that glazed, watery look?', 'she had a textbook case.', 'jeff will probably drag me back there, no worries.', 'afterward, katherine, russ, lee and i went to belltown billiards.', ""we were supposed to meet up with lee's friend craig, but he never showed."", 'everytime i go to the bar, i can never think of a cool mixed drink to order.', 'i need to work on a list.']"
"29,October,2003","


     

      so, katherine works in pharmaceutical sales.  one of the greatest accomplishments in this field is to get one of your drugs into regular rotation at a hospital.  basically, once the drug has been accepted by the hospital, smaller practices near the hospital will pick it up.  once it's spread through one area, other hospitals may pick it up soon after.  getting a hospital to accept your drug is no easy process.  a representative doctor will get drilled about all the details on a drug for hours on end in front of a huge committee.  kat's father is a cardiologist.  by basically his idea, his impetus and his work, he got one of her drugs approved at the local hospital.  the hospital was not in her territory, so she knew that some of the credit would naturally fall to the territory owner.    last night after a hard day of work, she got home and checked her email.  her boss sent out an email to the entire west coast staff including her great great grandmanager.  the announcement basically gave 110% of the credit to this other person and practically put kat down!  the wording of the email stated that this other person did all of the work, kat basically helped the morning of the final presentation (implicating that she was late with the work and lazy) and gave very little credit to her father.  naturally, she was appalled.  it's going to be hard to repair all of the damage that single email has done.  i suggested it was time to start becoming a backstabbing, credit-grabbing bastard like the rest of her coworkers.

     

    
","['\n\n\n     \n\n      so, katherine works in pharmaceutical sales.', 'one of the greatest accomplishments in this field is to get one of your drugs into regular rotation at a hospital.', 'basically, once the drug has been accepted by the hospital, smaller practices near the hospital will pick it up.', ""once it's spread through one area, other hospitals may pick it up soon after."", 'getting a hospital to accept your drug is no easy process.', 'a representative doctor will get drilled about all the details on a drug for hours on end in front of a huge committee.', ""kat's father is a cardiologist."", 'by basically his idea, his impetus and his work, he got one of her drugs approved at the local hospital.', 'the hospital was not in her territory, so she knew that some of the credit would naturally fall to the territory owner.', 'last night after a hard day of work, she got home and checked her email.', 'her boss sent out an email to the entire west coast staff including her great great grandmanager.', 'the announcement basically gave 110% of the credit to this other person and practically put kat down!', 'the wording of the email stated that this other person did all of the work, kat basically helped the morning of the final presentation (implicating that she was late with the work and lazy) and gave very little credit to her father.', 'naturally, she was appalled.', ""it's going to be hard to repair all of the damage that single email has done."", 'i suggested it was time to start becoming a backstabbing, credit-grabbing bastard like the rest of her coworkers.']"
