dates,posts,sentence_tokenize,word_tokenize
"02,August,2004","

	 
       urllink star trek: deep space saddam  some people say saddam is at zarzi with the aliens. others say he is at the underground base at al- ouja. the latest rumor is that saddam will shortly address the people of iraq from an alien base on the moon! they say this will happen in four or five days. ( urllink via incublogula )
     
    
","['\n\n\t \n       urllink star trek: deep space saddam  some people say saddam is at zarzi with the aliens.', 'others say he is at the underground base at al- ouja.', 'the latest rumor is that saddam will shortly address the people of iraq from an alien base on the moon!', 'they say this will happen in four or five days.', '( urllink via incublogula )']","['(', 'urllink', 'via', 'incublogula', ')']"
"02,August,2004","

	 
       urllink 9th circuit rules individuals have no right to bear arms  ...without individual second amendment protections, the government could ban the public's only recourse against tyranny.   the second amendment is a doomsday provision, one designed for those exceptionally rare circumstances where all other rights have failed, where the government refuses to stand for re-election and silences those who protest, where courts have lost the courage to oppose, or can find no one to enforce their decrees... ( urllink via the hive )  ok.. other rights failed, check.  silences those who protest, check.  court's balls in a jar, check.  now. war against tyranny starts when?
     
    
","[""\n\n\t \n       urllink 9th circuit rules individuals have no right to bear arms  ...without individual second amendment protections, the government could ban the public's only recourse against tyranny."", 'the second amendment is a doomsday provision, one designed for those exceptionally rare circumstances where all other rights have failed, where the government refuses to stand for re-election and silences those who protest, where courts have lost the courage to oppose, or can find no one to enforce their decrees... ( urllink via the hive )  ok.. other rights failed, check.', 'silences those who protest, check.', ""court's balls in a jar, check."", 'now.', 'war against tyranny starts when?']","['war', 'against', 'tyranny', 'starts', 'when', '?']"
"02,August,2004","

	 
       urllink environmentalists = terrorists  ...there are laws against trespassing, vandalism, destruction of property, disorderly conduct and disturbing the peace. the only reason for this legislation, is to eliminate all forms of dissent, including the time-honored democratic traditions of nonviolent, peaceful protest and civil disobedience.  civil rights advocates who thought the patriot act was bad should turn their attention to this legislation. because if alec is successful, millions of people might just lose the only tool they have left: the right to loud and public dissent. ( urllink via american samizdat )
     
    
","['\n\n\t \n       urllink environmentalists = terrorists  ...there are laws against trespassing, vandalism, destruction of property, disorderly conduct and disturbing the peace.', 'the only reason for this legislation, is to eliminate all forms of dissent, including the time-honored democratic traditions of nonviolent, peaceful protest and civil disobedience.', 'civil rights advocates who thought the patriot act was bad should turn their attention to this legislation.', 'because if alec is successful, millions of people might just lose the only tool they have left: the right to loud and public dissent.', '( urllink via american samizdat )']","['(', 'urllink', 'via', 'american', 'samizdat', ')']"
"02,August,2004","

	 
       urllink the view from wonderland  are the people who are caught up in a mass delusion ever aware that they are living in a malignant fantasyland?   when society has gone mad, does the ""conventional belief"" somehow ""feel different"" to those within the society? the question virtually answers itself and history confirms that when reason departs and collective insanity takes over, it all seems ""perfectly sensible"" from the inside.  in the present crisis that has befallen our republic, there is still access to relevant information and there is an abundance of fallacy in ""the official version"" to be exposed, so that those of us with eyes to see, ears to hear, and the ordinary smarts to think it over, are quite able to come up with a reasonable assessment of our peril, and of our most prudent means to deal with it. ( urllink via abuddhas memes )
     
    
","['\n\n\t \n       urllink the view from wonderland  are the people who are caught up in a mass delusion ever aware that they are living in a malignant fantasyland?', 'when society has gone mad, does the ""conventional belief"" somehow ""feel different"" to those within the society?', 'the question virtually answers itself and history confirms that when reason departs and collective insanity takes over, it all seems ""perfectly sensible"" from the inside.', 'in the present crisis that has befallen our republic, there is still access to relevant information and there is an abundance of fallacy in ""the official version"" to be exposed, so that those of us with eyes to see, ears to hear, and the ordinary smarts to think it over, are quite able to come up with a reasonable assessment of our peril, and of our most prudent means to deal with it.', '( urllink via abuddhas memes )']","['(', 'urllink', 'via', 'abuddhas', 'memes', ')']"
"02,August,2004","

	 
       urllink when will we all wake up?  ""single acts of tyranny may be ascribed to the accidental opinion of a day; but a series of oppressions, begun at a distinguished period and pursued unalterably through every change of ministers, too plainly prove a deliberate, systematic plan of reducing [a people] to slavery."" - thomas jefferson ( urllink via aberrant news )
     
    
","['\n\n\t \n       urllink when will we all wake up?', '""single acts of tyranny may be ascribed to the accidental opinion of a day; but a series of oppressions, begun at a distinguished period and pursued unalterably through every change of ministers, too plainly prove a deliberate, systematic plan of reducing [a people] to slavery.""', '- thomas jefferson ( urllink via aberrant news )']","['-', 'thomas', 'jefferson', '(', 'urllink', 'via', 'aberrant', 'news', ')']"
"02,August,2004","

	 
       urllink i loathe america  i can hardly bear to see the faces of bush and rumsfeld, or to watch their posturing body language, or to hear their self-satisfied and incoherent platitudes...
     
    
","['\n\n\t \n       urllink i loathe america  i can hardly bear to see the faces of bush and rumsfeld, or to watch their posturing body language, or to hear their self-satisfied and incoherent platitudes...']","['urllink', 'i', 'loathe', 'america', 'i', 'can', 'hardly', 'bear', 'to', 'see', 'the', 'faces', 'of', 'bush', 'and', 'rumsfeld', ',', 'or', 'to', 'watch', 'their', 'posturing', 'body', 'language', ',', 'or', 'to', 'hear', 'their', 'self-satisfied', 'and', 'incoherent', 'platitudes', '...']"
"02,August,2004","

	 
      “this type of raid is contrary to the way our community wants the police to conduct themselves. the deployment of swat units should be limited to extraordinary circumstances such as a hostage situation, a sniper, or a bomb threat. we hope that eugene will follow in the paths of several other cities and reign in the abuses perpetuated by rogue police agencies.”  “there is a deep sense of betrayal and loss of trust. we believed that our police were supposed to protect our safety and our constitutional rights. instead they attacked us with machine guns without cause. they have destroyed my sense of security.”  “how can we ever feel safe again?  urllink what is happening to our country? ” ( urllink via the hive )
     
    
","['\n\n\t \n      “this type of raid is contrary to the way our community wants the police to conduct themselves.', 'the deployment of swat units should be limited to extraordinary circumstances such as a hostage situation, a sniper, or a bomb threat.', 'we hope that eugene will follow in the paths of several other cities and reign in the abuses perpetuated by rogue police agencies.”  “there is a deep sense of betrayal and loss of trust.', 'we believed that our police were supposed to protect our safety and our constitutional rights.', 'instead they attacked us with machine guns without cause.', 'they have destroyed my sense of security.”  “how can we ever feel safe again?', 'urllink what is happening to our country?', '” ( urllink via the hive )']","['”', '(', 'urllink', 'via', 'the', 'hive', ')']"
"02,August,2004","

	 
       urllink shoot not to kill  what will happen, they ask, if the government has the ability to stop protests with odorants, phaser weapons and, yes, chemical calmatives if they are developed to a more controllable level? will the possession of such overwhelming devices make repressive police actions more likely? ( urllink via wired news )
     
    
","['\n\n\t \n       urllink shoot not to kill  what will happen, they ask, if the government has the ability to stop protests with odorants, phaser weapons and, yes, chemical calmatives if they are developed to a more controllable level?', 'will the possession of such overwhelming devices make repressive police actions more likely?', '( urllink via wired news )']","['(', 'urllink', 'via', 'wired', 'news', ')']"
"02,August,2004","

	 
       urllink the thinkable  ...each new country that gets nuclear weapons multiplies the potential for a war involving a nuclear state. and numbers are not the worst of it. the original nuclear era was primarily a boxers' clinch of two great industrial powers, each claiming to represent an ideology of global appeal. the second is about insecure nations, most of them led by autocrats, most of them relatively poor, residing in rough neighborhoods, unaligned with and resentful of western power. (via  urllink plastic: closing pandora's box )
     
    
","['\n\n\t \n       urllink the thinkable  ...each new country that gets nuclear weapons multiplies the potential for a war involving a nuclear state.', 'and numbers are not the worst of it.', ""the original nuclear era was primarily a boxers' clinch of two great industrial powers, each claiming to represent an ideology of global appeal."", 'the second is about insecure nations, most of them led by autocrats, most of them relatively poor, residing in rough neighborhoods, unaligned with and resentful of western power.', ""(via  urllink plastic: closing pandora's box )""]","['(', 'via', 'urllink', 'plastic', ':', 'closing', 'pandora', ""'s"", 'box', ')']"
"02,August,2004","

	 
       urllink government intelligence a misnomer  if you want to understand the very real threat to our rights of free speech and free association, jimmy wynn is your man.  wynn is commanding officer of the militia of georgia, a small paramilitary group that believes we are ""governed by petty despots and tyrants"" who have robbed us of our constitutional rights. despite that heated rhetoric, however, no available evidence suggests that wynn has ever advocated violence against the government or law enforcement. he's just an american with an odd point of view.
     
    
","['\n\n\t \n       urllink government intelligence a misnomer  if you want to understand the very real threat to our rights of free speech and free association, jimmy wynn is your man.', 'wynn is commanding officer of the militia of georgia, a small paramilitary group that believes we are ""governed by petty despots and tyrants"" who have robbed us of our constitutional rights.', 'despite that heated rhetoric, however, no available evidence suggests that wynn has ever advocated violence against the government or law enforcement.', ""he's just an american with an odd point of view.""]","['he', ""'s"", 'just', 'an', 'american', 'with', 'an', 'odd', 'point', 'of', 'view', '.']"
"02,August,2004","

	 
       urllink have you seen this man?  one of the weirdest rumours about pynchon, was that he was the unabomber. on the face of it, there are certain philosophical parallels between pynchon and the real unabomber. but of course the crude anti-ironism of sending explosives through the post was hardly pynchon's style: his novels were his bombs, packaged charges of transformative argument delivered from a carefully guarded nowhere.
     
    
","['\n\n\t \n       urllink have you seen this man?', 'one of the weirdest rumours about pynchon, was that he was the unabomber.', 'on the face of it, there are certain philosophical parallels between pynchon and the real unabomber.', ""but of course the crude anti-ironism of sending explosives through the post was hardly pynchon's style: his novels were his bombs, packaged charges of transformative argument delivered from a carefully guarded nowhere.""]","['but', 'of', 'course', 'the', 'crude', 'anti-ironism', 'of', 'sending', 'explosives', 'through', 'the', 'post', 'was', 'hardly', 'pynchon', ""'s"", 'style', ':', 'his', 'novels', 'were', 'his', 'bombs', ',', 'packaged', 'charges', 'of', 'transformative', 'argument', 'delivered', 'from', 'a', 'carefully', 'guarded', 'nowhere', '.']"
"02,August,2004","

	 
       urllink u.s. hires christian extremists to produce arabic news  christian zionists have historically pointed to genesis 12:3-96 - i will bless those who bless you. and the one who curses you, i will curse. they have interpreted this to mean that individuals and nations who support the state of israel will be blessed by god. it has come to mean political, economic and moral support, often uncritically rendered to the state of israel. ( urllink via daypop )
     
    
","['\n\n\t \n       urllink u.s. hires christian extremists to produce arabic news  christian zionists have historically pointed to genesis 12:3-96 - i will bless those who bless you.', 'and the one who curses you, i will curse.', 'they have interpreted this to mean that individuals and nations who support the state of israel will be blessed by god.', 'it has come to mean political, economic and moral support, often uncritically rendered to the state of israel.', '( urllink via daypop )']","['(', 'urllink', 'via', 'daypop', ')']"
"02,August,2004","

	 
       urllink us: saddam had no weapons of mass destruction  the bush administration has admitted that saddam hussein probably had no weapons of mass destruction.  senior officials in the bush administration have admitted that they would be 'amazed' if weapons of mass destruction (wmd) were found in iraq.   ironically, the claims came as us president george bush yesterday repeatedly justified the war as necessary to remove iraq's chemical and biological arms which posed a direct threat to america. ( urllink via daily rotten )
     
    
","['\n\n\t \n       urllink us: saddam had no weapons of mass destruction  the bush administration has admitted that saddam hussein probably had no weapons of mass destruction.', ""senior officials in the bush administration have admitted that they would be 'amazed' if weapons of mass destruction (wmd) were found in iraq."", ""ironically, the claims came as us president george bush yesterday repeatedly justified the war as necessary to remove iraq's chemical and biological arms which posed a direct threat to america."", '( urllink via daily rotten )']","['(', 'urllink', 'via', 'daily', 'rotten', ')']"
"02,August,2004","

	 
       urllink bush shifts focus to nuclear sales by north korea  ...an official who has discussed the issue with mr. bush said his thinking was that the north koreans ""are looking to get us excited, to make us issue declarations.""  ""and his answer to them is,"" the official added, `you're hungry, and you can't eat plutonium.' "" (oh, ha ha, you funny, round-eye.)   urllink north korea will use nukes  north korea has at least 100 nuclear missiles aimed at the united states and will use them if new economic sanctions are imposed against it, a spokesman claims.  ""they all lock onto american cities.""  ""north korea will use those nuclear weapons against the us mainland if america imposes additional economic sanctions on north korea."" ( urllink via daily rotten )
     
    
","['\n\n\t \n       urllink bush shifts focus to nuclear sales by north korea  ...an official who has discussed the issue with mr. bush said his thinking was that the north koreans ""are looking to get us excited, to make us issue declarations.""', '""and his answer to them is,"" the official added, `you\'re hungry, and you can\'t eat plutonium.\'', '"" (oh, ha ha, you funny, round-eye.)', 'urllink north korea will use nukes  north korea has at least 100 nuclear missiles aimed at the united states and will use them if new economic sanctions are imposed against it, a spokesman claims.', '""they all lock onto american cities.""', '""north korea will use those nuclear weapons against the us mainland if america imposes additional economic sanctions on north korea.""', '( urllink via daily rotten )']","['(', 'urllink', 'via', 'daily', 'rotten', ')']"
"02,August,2004","

	 
       urllink iraqi nuclear site is found looted  a specially trained defense department team, dispatched after a month of official indecision to survey a major iraqi radioactive waste repository, found the site heavily looted and said it was impossible to tell whether nuclear materials were missing.
     
    
","['\n\n\t \n       urllink iraqi nuclear site is found looted  a specially trained defense department team, dispatched after a month of official indecision to survey a major iraqi radioactive waste repository, found the site heavily looted and said it was impossible to tell whether nuclear materials were missing.']","['urllink', 'iraqi', 'nuclear', 'site', 'is', 'found', 'looted', 'a', 'specially', 'trained', 'defense', 'department', 'team', ',', 'dispatched', 'after', 'a', 'month', 'of', 'official', 'indecision', 'to', 'survey', 'a', 'major', 'iraqi', 'radioactive', 'waste', 'repository', ',', 'found', 'the', 'site', 'heavily', 'looted', 'and', 'said', 'it', 'was', 'impossible', 'to', 'tell', 'whether', 'nuclear', 'materials', 'were', 'missing', '.']"
"02,August,2004","

	 
       urllink u.s. says canada cares too much about liberties  the united states says the lack of funding for police and restrictive privacy legislation in canada are frustrating probes of political extremists. some u.s. law enforcement officers have expressed concern about canadian privacy laws.  a state department report took issue with canada's move to make possession of small amounts of marijuana a ticketing offence rather than a criminal one. ""this will not only harm canadian society, but have consequences for the united states as well..."" ( urllink via daily rotten )   urllink 4 in 10 americans support annexing canada  ...those who follow canada-u.s. relations closely said canadians should not panic.   ""i wouldn't worry about the army coming,"" said christopher sands, director of the canada project for the center for strategic and international studies in washington, d.c. ( urllink via daily rotten )  no. that would be unthinkable,  urllink wouldn't it?    urllink u.s. warns canada against easing pot laws  murray tried to express the feeling in the u.s. that looser drug laws go hand-in-hand with an increase in crime and drug addiction among youth, and used some apocalyptic language to do it.   ""you can't wall this off saying, 'we're only talking about a little cannabis.' our experience is they come together like the four horsemen..."" ( urllink via daypop )
     
    
","['\n\n\t \n       urllink u.s. says canada cares too much about liberties  the united states says the lack of funding for police and restrictive privacy legislation in canada are frustrating probes of political extremists.', 'some u.s. law enforcement officers have expressed concern about canadian privacy laws.', ""a state department report took issue with canada's move to make possession of small amounts of marijuana a ticketing offence rather than a criminal one."", '""this will not only harm canadian society, but have consequences for the united states as well..."" ( urllink via daily rotten )   urllink 4 in 10 americans support annexing canada  ...those who follow canada-u.s. relations closely said canadians should not panic.', '""i wouldn\'t worry about the army coming,"" said christopher sands, director of the canada project for the center for strategic and international studies in washington, d.c. ( urllink via daily rotten )  no.', ""that would be unthinkable,  urllink wouldn't it?"", 'urllink u.s. warns canada against easing pot laws  murray tried to express the feeling in the u.s. that looser drug laws go hand-in-hand with an increase in crime and drug addiction among youth, and used some apocalyptic language to do it.', '""you can\'t wall this off saying, \'we\'re only talking about a little cannabis.\'', 'our experience is they come together like the four horsemen..."" ( urllink via daypop )']","['our', 'experience', 'is', 'they', 'come', 'together', 'like', 'the', 'four', 'horsemen', '...', ""''"", '(', 'urllink', 'via', 'daypop', ')']"
"02,August,2004","

	 
       urllink the world is going straight to hell  ...food workers at the u.n. headquarters walked off their jobs, calling a wildcat strike. the result: nothing short of baghdad style chaos.  the walkout left thousands of u.n. employees scrounging for lunch - eventually, the masses stripped the cafeterias of everything, including the silverware...  when asked how much liquor was lifted from the u.n. bar, one u.s. diplomat responded: ""i stopped counting the bottles."" he then excused himself and headed towards the men's room. ( urllink via page3girls )
     
    
","['\n\n\t \n       urllink the world is going straight to hell  ...food workers at the u.n. headquarters walked off their jobs, calling a wildcat strike.', 'the result: nothing short of baghdad style chaos.', 'the walkout left thousands of u.n. employees scrounging for lunch - eventually, the masses stripped the cafeterias of everything, including the silverware...  when asked how much liquor was lifted from the u.n. bar, one u.s. diplomat responded: ""i stopped counting the bottles.""', ""he then excused himself and headed towards the men's room."", '( urllink via page3girls )']","['(', 'urllink', 'via', 'page3girls', ')']"
"02,August,2004","

	 
       urllink bush's ""christian"" blood cult: concerns raised by the vatican  george w. bush proclaims himself a born-again christian. however, bush and fellow self-anointed neo-christians appear to wallow in a ""christian"" blood lust cult when it comes to practicing the teachings of the founder of christianity.  this cultist form of christianity, with its emphasis on death rather than life, is also worrying the leaders of mainstream christian religions, particularly the pope.  bush's blood lust, his repeated commitment to christian beliefs, and his constant references to ""evil doers,"" in the eyes of many devout catholic leaders, bear all the hallmarks of the one warned about in the book of revelations - the anti-christ.  people close to the pope claim that amid these concerns, the pontiff wishes he was younger and in better health to confront the possibility that bush may represent the person prophesized in revelations. (via  urllink libertythink  and  urllink new world disorder )
     
    
","['\n\n\t \n       urllink bush\'s ""christian"" blood cult: concerns raised by the vatican  george w. bush proclaims himself a born-again christian.', 'however, bush and fellow self-anointed neo-christians appear to wallow in a ""christian"" blood lust cult when it comes to practicing the teachings of the founder of christianity.', 'this cultist form of christianity, with its emphasis on death rather than life, is also worrying the leaders of mainstream christian religions, particularly the pope.', 'bush\'s blood lust, his repeated commitment to christian beliefs, and his constant references to ""evil doers,"" in the eyes of many devout catholic leaders, bear all the hallmarks of the one warned about in the book of revelations - the anti-christ.', 'people close to the pope claim that amid these concerns, the pontiff wishes he was younger and in better health to confront the possibility that bush may represent the person prophesized in revelations.', '(via  urllink libertythink  and  urllink new world disorder )']","['(', 'via', 'urllink', 'libertythink', 'and', 'urllink', 'new', 'world', 'disorder', ')']"
"02,August,2004","

	 
       urllink intelligence officers challenge bush  the failure to find weapons of mass destruction six weeks after us and uk forces invaded iraq suggests either that such weapons are simply not there, or that those eventually found there will not be in sufficient quantity or capability to support your repeated claim that iraq posed a grave threat to our country’s security.  ...some even suggest that your administration wishes to preserve the option of “planting” such weapons to be “discovered” later. ( urllink via )
     
    
","['\n\n\t \n       urllink intelligence officers challenge bush  the failure to find weapons of mass destruction six weeks after us and uk forces invaded iraq suggests either that such weapons are simply not there, or that those eventually found there will not be in sufficient quantity or capability to support your repeated claim that iraq posed a grave threat to our country’s security.', '...some even suggest that your administration wishes to preserve the option of “planting” such weapons to be “discovered” later.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink emf safety garments, bedding, & grounding devices  very sheer, comfortable undergarments you can wear over your regular underwear to shield yourself from powerline and computer electric fields, and microwave, radar, and tv radiation. ( urllink via )
     
    
","['\n\n\t \n       urllink emf safety garments, bedding, & grounding devices  very sheer, comfortable undergarments you can wear over your regular underwear to shield yourself from powerline and computer electric fields, and microwave, radar, and tv radiation.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink would the fundamentalists destroy the world if they could?  are they, in fact, insane?  the fundamentalists may indeed appear to be insane, but from a whole systems perspective, they are merely the ""identified patient"" in a much larger international power game that is itself pathogenic. ( urllink via )
     
    
","['\n\n\t \n       urllink would the fundamentalists destroy the world if they could?', 'are they, in fact, insane?', 'the fundamentalists may indeed appear to be insane, but from a whole systems perspective, they are merely the ""identified patient"" in a much larger international power game that is itself pathogenic.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink the end is always now  the structure and meaning of time, the meeting place of this age and eternity, are consistent concerns... the desire to understand history – its unity, its structure, its goal, the future hope which it promises – is not a passing interest or momentary whim, but a perennial human concern. a sense of belonging in time, as well as the need to understand the special significance of the present, is the anthropological root of apocalyptic systems of thought.
     
    
","['\n\n\t \n       urllink the end is always now  the structure and meaning of time, the meeting place of this age and eternity, are consistent concerns... the desire to understand history – its unity, its structure, its goal, the future hope which it promises – is not a passing interest or momentary whim, but a perennial human concern.', 'a sense of belonging in time, as well as the need to understand the special significance of the present, is the anthropological root of apocalyptic systems of thought.']","['a', 'sense', 'of', 'belonging', 'in', 'time', ',', 'as', 'well', 'as', 'the', 'need', 'to', 'understand', 'the', 'special', 'significance', 'of', 'the', 'present', ',', 'is', 'the', 'anthropological', 'root', 'of', 'apocalyptic', 'systems', 'of', 'thought', '.']"
"02,August,2004","

	 
       urllink apocalyptic representations of late capitalism  rollerball (1975) speculates upon what mode of capitalism would replace the ailing fordist mantra. picking up on a growing unease the public felt with multi-national companies during the mid 70s, it predicts a world run purely by corporations, and explores the means by which this corporate society contains the social, and psychological side effects of capitalism that ultimately threaten to undermine it.
     
    
","['\n\n\t \n       urllink apocalyptic representations of late capitalism  rollerball (1975) speculates upon what mode of capitalism would replace the ailing fordist mantra.', 'picking up on a growing unease the public felt with multi-national companies during the mid 70s, it predicts a world run purely by corporations, and explores the means by which this corporate society contains the social, and psychological side effects of capitalism that ultimately threaten to undermine it.']","['picking', 'up', 'on', 'a', 'growing', 'unease', 'the', 'public', 'felt', 'with', 'multi-national', 'companies', 'during', 'the', 'mid', '70s', ',', 'it', 'predicts', 'a', 'world', 'run', 'purely', 'by', 'corporations', ',', 'and', 'explores', 'the', 'means', 'by', 'which', 'this', 'corporate', 'society', 'contains', 'the', 'social', ',', 'and', 'psychological', 'side', 'effects', 'of', 'capitalism', 'that', 'ultimately', 'threaten', 'to', 'undermine', 'it', '.']"
"02,August,2004","

	 
       urllink privatise this war!  ""free enterprise warfare"" would not only result in an army unfettered by federal bureaucracy, but by fielding an army employed by a us corporation rather than a nation state, troops would not be impeded by excessive petty international regulations such as the geneva convention.  ...exxon has extensive experience in laying waste to large areas of countryside; enron is looking for new spheres of influence; and there are many more companies that so enthusiastically share the president's vision of freedom that they contributed to his election campaign. ( urllink via )
     
    
","['\n\n\t \n       urllink privatise this war!', '""free enterprise warfare"" would not only result in an army unfettered by federal bureaucracy, but by fielding an army employed by a us corporation rather than a nation state, troops would not be impeded by excessive petty international regulations such as the geneva convention.', ""...exxon has extensive experience in laying waste to large areas of countryside; enron is looking for new spheres of influence; and there are many more companies that so enthusiastically share the president's vision of freedom that they contributed to his election campaign."", '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink the bomb  (realmedia) by  urllink david aronson . see also:  urllink the alchemical wedding .
     
    
","['\n\n\t \n       urllink the bomb  (realmedia) by  urllink david aronson .', 'see also:  urllink the alchemical wedding .']","['see', 'also', ':', 'urllink', 'the', 'alchemical', 'wedding', '.']"
"02,August,2004","

	 
       urllink princess diana, superhero  i first became aware of princess diana's strange, mutant powers on the day of her death...  ...a couple of old palace eminence grise types arrange for this resurrected mutant zombie to be killed. ""and this time, let's do it properly,"" one of them says.
     
    
","[""\n\n\t \n       urllink princess diana, superhero  i first became aware of princess diana's strange, mutant powers on the day of her death...  ...a couple of old palace eminence grise types arrange for this resurrected mutant zombie to be killed."", '""and this time, let\'s do it properly,"" one of them says.']","['``', 'and', 'this', 'time', ',', 'let', ""'s"", 'do', 'it', 'properly', ',', ""''"", 'one', 'of', 'them', 'says', '.']"
"02,August,2004","

	 
       urllink mail carrier fired for delivering harry potter book early  well, no, suspended actually... ""i'm paid to do a job; i did a job,"" she said. ""it's a book -- it's fiction -- and this is my real life. this is not fiction. me having to fight for my job is not fiction."" ( urllink via )
     
    
","['\n\n\t \n       urllink mail carrier fired for delivering harry potter book early  well, no, suspended actually... ""i\'m paid to do a job; i did a job,"" she said.', '""it\'s a book -- it\'s fiction -- and this is my real life.', 'this is not fiction.', 'me having to fight for my job is not fiction.""', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink meet 'the family'  their goal is an ""invisible"" world organization led by christ – that's what they aspire to. they are very explicit about this... their goal is a worldwide invisible organization. that's their word, and that's important because it sounds so crazy.  this is not a conspiracy. there's no secret badge or anything. it's much looser. this is how the vast right-wing conspiracy works, by being associates, friends. ( urllink via )
     
    
","['\n\n\t \n       urllink meet \'the family\'  their goal is an ""invisible"" world organization led by christ – that\'s what they aspire to.', 'they are very explicit about this... their goal is a worldwide invisible organization.', ""that's their word, and that's important because it sounds so crazy."", 'this is not a conspiracy.', ""there's no secret badge or anything."", ""it's much looser."", 'this is how the vast right-wing conspiracy works, by being associates, friends.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink why the high priest of dystopia still matters 
     
    
",['\n\n\t \n       urllink why the high priest of dystopia still matters'],"['urllink', 'why', 'the', 'high', 'priest', 'of', 'dystopia', 'still', 'matters']"
"02,August,2004","

	 
       urllink business owner runs over robbery suspects in hummer  theres nothing more exciting than being a soccer mom with 7 kids driving 70 miles per hour down a one way street while crushing old women and crashing into $70,000 bmw xfgdg class. that gas guzzling mother fucker is really helping the economy since every time you fill the baby up you spend close to $500 and you make fun of the muslims because fox problem solvers says that 100% of muslims are backstabbing terrorist who are the downfall of society!!!
     
    
","['\n\n\t \n       urllink business owner runs over robbery suspects in hummer  theres nothing more exciting than being a soccer mom with 7 kids driving 70 miles per hour down a one way street while crushing old women and crashing into $70,000 bmw xfgdg class.', 'that gas guzzling mother fucker is really helping the economy since every time you fill the baby up you spend close to $500 and you make fun of the muslims because fox problem solvers says that 100% of muslims are backstabbing terrorist who are the downfall of society!!', '!']",['!']
"02,August,2004","

	 
       urllink illinois company sold gum with kkk tattoos inside  a michigan woman said she was shocked when she found a temporary tattoo depicting the ku klux klan inside a pack of bubble gum... ( urllink via )  ...for your further bewilderment, i give you the latest trends in fashion... ok. you've got your matching  urllink shorts and cap . now you need new  urllink sports shoes  to complete your ensemble. ( urllink via )  remember...   urllink vee have vays of making you dress  the collection featured designs based on both the industrial and political aesthetic of the former dictatorship. on display were cloaks and knitted sweaters, all, naturally, in parade-ground brown, and often emblazoned with the regime's most famous symbol, the swastika. in a neat touch, jackets and dresses were edged with little iron crosses.  american fans of designer tyranny will be thrilled to know that these clothes can also be found in new york, boston, and la.   urllink nazi fashion tips  one faction argued in favor of white: ""the uniforms should be as white as snow!"" they would exclaim. ""to symbolize the pure and cleansed world that germany will create."" a second faction supported black uniforms: ""as black as the death that will be visited on all enemies of the aryan people."" a third group suggested imperial purple, to represent the inherent nobility of all true germans.  all sheep must wear the swishtika.  urllink just do it .  wonder if any of the vast sums of money approved for the new department of homeland security are set aside for black uniforms with knee-length boots and black leather trench coats? should be. since we’ve gone to all this trouble to create the new american gestapo we might as well let them look the part... ( urllink quote )
     
    
","[""\n\n\t \n       urllink illinois company sold gum with kkk tattoos inside  a michigan woman said she was shocked when she found a temporary tattoo depicting the ku klux klan inside a pack of bubble gum... ( urllink via )  ...for your further bewilderment, i give you the latest trends in fashion... ok. you've got your matching  urllink shorts and cap ."", 'now you need new  urllink sports shoes  to complete your ensemble.', '( urllink via )  remember...   urllink vee have vays of making you dress  the collection featured designs based on both the industrial and political aesthetic of the former dictatorship.', ""on display were cloaks and knitted sweaters, all, naturally, in parade-ground brown, and often emblazoned with the regime's most famous symbol, the swastika."", 'in a neat touch, jackets and dresses were edged with little iron crosses.', 'american fans of designer tyranny will be thrilled to know that these clothes can also be found in new york, boston, and la.', 'urllink nazi fashion tips  one faction argued in favor of white: ""the uniforms should be as white as snow!""', 'they would exclaim.', '""to symbolize the pure and cleansed world that germany will create.""', 'a second faction supported black uniforms: ""as black as the death that will be visited on all enemies of the aryan people.""', 'a third group suggested imperial purple, to represent the inherent nobility of all true germans.', 'all sheep must wear the swishtika.', 'urllink just do it .', 'wonder if any of the vast sums of money approved for the new department of homeland security are set aside for black uniforms with knee-length boots and black leather trench coats?', 'should be.', 'since we’ve gone to all this trouble to create the new american gestapo we might as well let them look the part... ( urllink quote )']","['since', 'we', '’', 've', 'gone', 'to', 'all', 'this', 'trouble', 'to', 'create', 'the', 'new', 'american', 'gestapo', 'we', 'might', 'as', 'well', 'let', 'them', 'look', 'the', 'part', '...', '(', 'urllink', 'quote', ')']"
